date,Unnamed: 0,open,high,low,close,volume,past_ret_1h,past_ret_2h,past_ret_4h,past_ret_8h,past_ret_16h,forward regime,probability,0.6 percent prediction,1 percent prediction,1.5 percent prediction,vix,dxy
2025-07-16 02:00:00,1442,3330.42,3334.66,3327.91,3330.78,162,-0.0001290988897496,4.803679618592405e-05,-0.0017413338617381,-0.0008256324344447,0.0096734098319311,range,,,,,17.16,120.4175
2025-07-16 03:00:00,1443,3331.09,3331.09,3323.81,3325.25,159,0.0016630328546727,0.0015337192692277,0.0003638824148559,0.0011788587324261,0.0108773776407788,upward,98.0,,,,17.16,120.4175
2025-07-16 04:00:00,1444,3325.98,3334.79,3325.83,3334.16,159,-0.0026723372603594,-0.0010137485903495,-0.000965760491398,-0.0011037262758835,0.0061784677400005,range,,,,,17.16,120.4175
2025-07-16 05:00:00,1445,3332.8,3338.33,3332.2,3338.2,158,-0.0012102330597327,-0.0038793361691928,-0.0023515667125996,-0.0040440956203942,0.0031543945839076,range,,,,,17.16,120.4175
2025-07-16 06:00:00,1446,3336.8,3339.66,3335.82,3338.02,161,5.392418259919651e-05,-0.0011563741379621,-0.0021689504556592,-0.0039065074505245,0.002246840941636,range,,,,,17.16,120.4175
2025-07-16 07:00:00,1447,3338.12,3341.75,3337.8,3339.99,159,-0.0005898221252158,-0.0005359297482926,-0.0044131868658289,-0.0040509103320668,0.0023413243752228,range,,,,,17.16,120.4175
2025-07-16 08:00:00,1448,3338.78,3340.04,3336.11,3337.67,155,0.0006950956805196,0.000104863572492,-0.0010516318269931,-0.0020163766939211,-0.002567659475023,range,,,,,17.16,120.4175
2025-07-16 09:00:00,1449,3337.66,3342.48,3337.66,3342.0,154,-0.0012956313584679,-0.0006014362657091,-0.0011370436864154,-0.0034859365649312,-0.0040005984440454,range,,,,,17.16,120.4175
2025-07-16 10:00:00,1450,3341.83,3342.74,3338.6,3340.0,159,0.0005988023952094,-0.0006976047904191,-0.0005928143712574,-0.0027604790419161,-0.0035838323353293,range,,,,,17.16,120.4175
2025-07-16 11:00:00,1451,3339.83,3340.05,3334.8,3334.8,158,0.001559313901883,0.0021590500179919,0.0015563152213025,-0.0028637399544201,-0.0016882571668466,range,,,,,17.16,120.4175
2025-07-16 12:00:00,1452,3334.63,3340.0,3332.3,3338.8,147,-0.0011980352222354,0.0003594105666706,-0.0003384449502815,-0.0013897208577933,-0.0024919132622499,range,,,,,17.16,120.4175
2025-07-16 13:00:00,1453,3339.34,3340.29,3330.21,3333.77,157,0.0015088023468925,0.0003089595263021,0.002468676603365,0.001328825923804,-0.002720643595689,range,,,,,17.16,120.4175
2025-07-16 14:00:00,1454,3335.01,3339.11,3322.06,3326.17,153,0.0022849102721749,0.0037971600970485,0.0041579354031813,0.0035626561480621,-0.0003577688452484,upward,,,,,17.16,120.4175
2025-07-16 15:00:00,1455,3323.55,3341.44,3319.85,3337.77,153,-0.0034753742768375,-0.0011984049230474,-0.0008898156553626,0.0006651147322913,-0.0033884899199165,upward,,,,,17.16,120.4175
2025-07-16 16:00:00,1456,3337.87,3374.39,3337.87,3344.67,141,-0.0020629837921229,-0.0055311884281558,-0.0017550311390959,-0.0020928821079508,-0.0041050387631664,range,,,,,17.16,120.4175
2025-07-16 17:00:00,1457,3340.8,3354.72,3338.81,3348.94,151,-0.0012750303080975,-0.0033353837333603,-0.0045297915161215,-0.0020722975030905,-0.0055510101703822,range,,,,,17.16,120.4175
2025-07-16 18:00:00,1458,3349.24,3356.41,3348.95,3354.47,155,-0.0016485465662234,-0.0029214749274847,-0.0084365041273285,-0.0043136471633372,-0.0070622184726647,range,,,,,17.16,120.4175
2025-07-16 19:00:00,1459,3354.56,3357.13,3349.45,3350.27,159,0.0012536303044232,-0.000396982929734,-0.0037310425726881,-0.0046175382879588,-0.0074680548134926,range,,,,,17.16,120.4175
2025-07-16 20:00:00,1460,3349.53,3350.27,3346.17,3347.04,156,0.0009650317892824,0.0022198718868013,-0.0007080883407428,-0.0024618767627514,-0.0038481762990583,range,,,,,17.16,120.4175
2025-07-16 21:00:00,1461,3347.17,3349.11,3345.0,3347.02,171,5.97546474168098e-06,0.0009710130205375,0.00057364461521,-0.0039587453914228,-0.0026351799511207,range,,,,,17.16,120.4175
2025-07-16 22:00:00,1462,3347.02,3347.02,3347.02,3347.02,1,0.0,5.97546474168098e-06,0.0022258606163094,-0.0062294219932954,-0.0026889591337966,range,,,,,17.16,120.4175
2025-07-16 23:00:00,1463,3349.37,3351.98,3346.8,3349.16,167,-0.0006389661885367,-0.0006389661885367,0.000331426387512,-0.0034008527511375,-0.0027379999761134,range,,,,,17.16,120.4175
2025-07-17 00:00:00,1464,3349.42,3349.64,3344.4,3346.18,164,0.0008905677518842,0.0002510325206654,0.000257009485443,-0.0004512608407197,-0.002543198512931,range,,,,,16.52,120.6384
2025-07-17 01:00:00,1465,3347.01,3347.01,3339.4,3340.66,163,0.0016523680949274,0.0025444073925511,0.0019038154137207,0.0024785521423911,0.0004011183418846,range,,,,,16.52,120.6384
2025-07-17 02:00:00,1466,3341.14,3344.25,3336.5,3343.86,157,-0.0009569778639059,0.0006938089513315,0.000945015640607,0.0031729797300126,-0.0011543545483363,range,,,,,16.52,120.6384
2025-07-17 03:00:00,1467,3343.96,3344.4,3337.8,3341.33,156,0.0007571835167434,-0.0002005189550269,0.0023433782356128,0.0026755812805081,-0.0019543116064559,range,,,,,16.52,120.6384
2025-07-17 04:00:00,1468,3341.39,3342.15,3336.5,3341.46,157,-3.8905149246204473e-05,0.0007182489091595,0.0014125561880136,0.0016699287137957,-0.0007960592076516,range,,,,,16.52,120.6384
2025-07-17 05:00:00,1469,3341.14,3344.61,3337.3,3342.53,157,-0.000320116797755,-0.0003590094928094,-0.0005594564596279,0.0013432938522615,-0.0026207692975082,downward,,,,,16.52,120.6384
2025-07-17 06:00:00,1470,3342.42,3342.74,3336.3,3338.72,160,0.0011411558920784,0.0008206737911535,0.0015395121483683,0.0024859826520342,-0.0037589255762686,downward,,,,,16.52,120.6384
2025-07-17 07:00:00,1471,3339.23,3339.32,3327.4,3335.89,159,0.0008483493160744,0.0019904733069735,0.0016307492153517,0.0039779489131834,0.0005635677435407,range,,,,,16.52,120.6384
2025-07-17 08:00:00,1472,3334.92,3335.95,3325.2,3325.9,154,0.0030036982470909,0.0038545957485192,0.004678432905379,0.0060975976427433,0.0056435851949847,range,,,,,16.52,120.6384
2025-07-17 09:00:00,1473,3325.7,3331.58,3325.69,3328.7,156,-0.0008411692252229,0.0021600024033405,0.0041547751374411,0.0035929942620243,0.006080451828041,range,,,,,16.52,120.6384
2025-07-17 10:00:00,1474,3329.15,3332.12,3323.9,3325.2,157,0.0010525682665705,0.0002105136533141,0.0040659208468663,0.0056116925297726,0.0088024780464333,range,,,,,16.52,120.6384
2025-07-17 11:00:00,1475,3326.08,3330.92,3325.19,3325.62,150,-0.0001262922402439,0.0009261430951221,0.003088145969774,0.004723931176743,0.0074121517190779,range,,,,,16.52,120.6384
2025-07-17 12:00:00,1476,3325.62,3328.26,3322.2,3324.28,156,0.0004030948054916,0.0002767516575017,0.0004873235708182,0.0051680363868265,0.0068465953529786,range,,,,,16.52,120.6384
2025-07-17 13:00:00,1477,3324.06,3328.34,3309.71,3313.8,151,0.003162532440099,0.0035669020459894,0.0044963486028124,0.0086698050576377,0.0100247450057335,upward,,,,,16.52,120.6384
2025-07-17 14:00:00,1478,3313.18,3320.81,3311.59,3319.07,157,-0.0015877941712587,0.0015697168182653,0.0018469028974983,0.0059203331053576,0.0084210336027863,upward,92.0,1.0,1.0,1.0,16.52,120.6384
2025-07-17 15:00:00,1479,3320.0,3334.55,3318.43,3334.08,153,-0.0045019915538918,-0.0060826374892023,-0.0025374316153181,0.0005428783952394,0.0045229868509453,range,88.0,-1.0,1.0,1.0,16.52,120.6384
2025-07-17 16:00:00,1480,3334.3,3338.19,3331.88,3336.81,155,-0.00081814667302,-0.0053164549375001,-0.0037550834479637,-0.0032695898178199,0.0028080711817572,range,94.0,1.0,1.0,1.0,16.52,120.6384
2025-07-17 17:00:00,1481,3336.54,3339.61,3335.53,3338.85,154,-0.0006109888135136,-0.0014286356080686,-0.0075025832247629,-0.0030399688515506,0.0005421028198331,range,88.0,1.0,-1.0,1.0,16.52,120.6384
2025-07-17 18:00:00,1482,3338.76,3340.51,3335.8,3337.58,158,0.0003805152236051,-0.0002307060804535,-0.005545934479473,-0.0037092743844342,0.0018816028379844,range,88.0,1.0,-1.0,1.0,16.52,120.6384
2025-07-17 19:00:00,1483,3335.9,3338.68,3334.5,3338.32,163,-0.0002216683840974,0.0001587624913128,-0.001270099930504,-0.0038043087541039,0.0009016511299095,range,91.0,1.0,-1.0,1.0,16.52,120.6384
2025-07-17 20:00:00,1484,3338.56,3340.54,3337.8,3339.78,157,-0.0004371545431136,-0.0006587260238699,-0.0008892801322243,-0.0046410242590829,0.0005030271455006,range,90.0,1.0,1.0,1.0,16.52,120.6384
2025-07-17 21:00:00,1485,3339.6,3340.08,3336.8,3338.55,156,0.0003684234173517,-6.889218373251627e-05,8.985937008576528e-05,-0.0074133980320797,0.0011921343098051,range,,,,,16.52,120.6384
2025-07-17 22:00:00,1486,3338.55,3338.55,3338.55,3338.55,1,0.0,0.0003684234173517,-0.0002905452966108,-0.0058348684309056,5.092030971520778e-05,range,93.0,1.0,1.0,1.0,16.52,120.6384
2025-07-17 23:00:00,1487,3340.03,3343.71,3337.4,3343.34,151,-0.0014326990374894,-0.0014326990374894,-0.0015014925194566,-0.002769685404416,-0.0022283106115442,range,90.0,1.0,1.0,1.0,16.52,120.6384
2025-07-18 00:00:00,1488,3343.25,3343.25,3338.2,3340.16,165,0.0009520502011881,-0.0004820128377083,-0.0001137670051732,-0.0010029459666602,-0.0042692565625598,range,92.0,1.0,-1.0,-1.0,16.41,120.356
2025-07-18 01:00:00,1489,3340.03,3341.08,3338.0,3339.93,157,6.886371870074015e-05,0.001020979481606,-0.0004131823122039,-0.0003233600704206,-0.0033623459174294,range,92.0,1.0,-1.0,-1.0,16.41,120.356
2025-07-18 02:00:00,1490,3338.78,3342.78,3334.9,3337.57,157,0.0007071012742803,0.0007760136866041,0.0002936268003368,2.996191840187734e-06,-0.0037062893062917,range,93.0,1.0,-1.0,-1.0,16.41,120.356
2025-07-18 03:00:00,1491,3338.19,3344.0,3336.2,3337.53,159,1.198491099696497e-05,0.0007190946598232,0.0017408083223222,0.0002367019921918,-0.003568507249373,range,93.0,1.0,-1.0,-1.0,16.41,120.356
2025-07-18 04:00:00,1492,3337.74,3338.25,3334.39,3334.67,158,0.000857656079912,0.0008696512698407,0.0016463398177331,0.001532385513409,-0.0031157505840158,upward,95.0,1.0,-1.0,-1.0,16.41,120.356
2025-07-18 05:00:00,1493,3334.41,3336.72,3333.4,3336.72,159,-0.0006143757941929,0.0002427533625837,0.0009620225850535,0.0005484427821333,-0.006869021074588,upward,,,,,16.41,120.356
2025-07-18 06:00:00,1494,3336.72,3339.87,3333.31,3333.36,158,0.0010079919360643,0.0003929968560252,0.0012629898960807,0.0015569875440997,-0.0042869657042743,upward,89.0,1.0,1.0,-1.0,16.41,120.356
2025-07-18 07:00:00,1495,3333.84,3342.33,3331.89,3342.06,154,-0.0026031848620311,-0.0015978169153157,-0.0013554514281609,0.0003829973130344,-0.0023877488734492,range,85.0,1.0,1.0,1.0,16.41,120.356
2025-07-18 08:00:00,1496,3341.9,3349.71,3340.95,3349.51,157,-0.0022242059286284,-0.0048216007714561,-0.0044304987893751,-0.0027914530782116,-0.0037915993682658,range,82.0,-1.0,1.0,1.0,16.41,120.356
2025-07-18 09:00:00,1497,3349.05,3350.2,3345.8,3347.32,159,0.0006542547470813,-0.0015714063788344,-0.0031667124744573,-0.0022077363383244,-0.0025303825149672,range,89.0,,,,16.41,120.356
2025-07-18 10:00:00,1498,3347.62,3354.76,3347.62,3352.32,155,-0.0014915043909888,-0.0008382254677357,-0.0056557846506299,-0.0043999379534173,-0.0043969549446354,range,91.0,-1.0,1.0,-1.0,16.41,120.356
2025-07-18 11:00:00,1499,3351.41,3352.56,3348.26,3351.33,154,0.0002954051078229,-0.0011965398811814,-0.002766066009614,-0.0041177681696519,-0.0038820408613893,range,91.0,-1.0,1.0,-1.0,16.41,120.356
2025-07-18 12:00:00,1500,3350.43,3357.37,3350.43,3354.27,156,-0.0008764947365597,-0.0005813485497588,-0.0014190867163346,-0.005843298243731,-0.0043198669159011,range,91.0,-1.0,1.0,-1.0,16.41,120.356
2025-07-18 13:00:00,1501,3354.28,3361.02,3354.22,3359.83,155,-0.0016548456320706,-0.002529889905144,-0.0037234026721589,-0.0068783242009268,-0.0063336537860545,range,92.0,-1.0,1.0,-1.0,16.41,120.356
2025-07-18 14:00:00,1502,3359.34,3359.92,3352.68,3355.94,154,0.0011591387211928,-0.0004976251065275,-0.0010786843626524,-0.0067283682068213,-0.0051818566482118,range,93.0,1.0,-1.0,-1.0,16.41,120.356
2025-07-18 15:00:00,1503,3356.32,3358.64,3351.79,3354.7,151,0.0003696306674219,0.0015291978418339,-0.0010045607654931,-0.0037678480937192,-0.0033862938563804,range,94.0,1.0,-1.0,-1.0,16.41,120.356
2025-07-18 16:00:00,1504,3354.52,3355.93,3351.7,3353.57,159,0.0003369543501401,0.0007067095662234,0.0002087327832727,-0.0012106501429819,-0.0039987237481252,range,,,,,16.41,120.356
2025-07-18 17:00:00,1505,3353.52,3356.99,3351.47,3353.58,156,-2.9818880121768032e-06,0.000333971457368,0.0018636800076337,-0.0018666618956457,-0.0040702771366718,range,91.0,1.0,-1.0,-1.0,16.41,120.356
2025-07-18 18:00:00,1506,3353.38,3353.5,3349.9,3351.73,159,0.0005519537671589,0.0005489702332825,0.0012560677620214,0.0001760284987155,-0.004224683969174,range,93.0,1.0,-1.0,-1.0,16.41,120.356
2025-07-18 19:00:00,1507,3352.57,3353.11,3348.6,3351.51,160,6.564205388004396e-05,0.000617632052418,0.0009518097812626,-5.370713499297519e-05,-0.0041712541511139,range,89.0,1.0,1.0,-1.0,16.41,120.356
2025-07-18 20:00:00,1508,3351.39,3352.51,3346.2,3347.68,161,0.001144075897338,0.0012097930507097,0.0017594274243655,0.0019685274578216,-0.0038862734789465,range,91.0,1.0,1.0,-1.0,16.41,120.356
2025-07-18 21:00:00,1509,3348.12,3351.82,3347.2,3349.88,159,-0.0006567399429233,0.0004865845940751,0.0011045171767345,0.0029702556509485,-0.003928498931305,range,90.0,1.0,1.0,-1.0,16.41,120.356
2025-07-20 22:00:00,1510,3349.88,3349.89,3349.88,3349.89,2,-2.985172647407275e-06,-0.0006597231550886,0.0005492717671327,0.0018060294517134,-0.0049344903862513,range,,,,,16.41,120.356
2025-07-20 23:00:00,1511,3348.97,3349.8,3343.7,3347.73,131,0.0006452133236551,0.0006422262249345,0.0011291233163965,0.0020820078082759,-0.0016936849745947,range,,,,,16.41,120.356
2025-07-21 00:00:00,1512,3347.81,3348.93,3344.1,3348.84,138,-0.0003314580571183,0.000313541405382,-0.0003463886002318,0.0014124293785311,0.0002000692777199,range,90.0,1.0,1.0,-1.0,16.65,119.9961
2025-07-21 01:00:00,1513,3348.79,3354.29,3347.3,3352.18,162,-0.0009963665435626,-0.0013274943469622,-0.0006861206737107,0.0004176386709544,-0.0014498028148844,range,87.0,1.0,1.0,-1.0,16.65,119.9961
2025-07-21 02:00:00,1514,3352.32,3358.41,3352.06,3356.56,156,-0.0013049074052006,-0.0022999737826822,-0.0019871535143123,-0.0014389732345019,-0.0012631980360845,range,87.0,1.0,1.0,-1.0,16.65,119.9961
2025-07-21 03:00:00,1515,3355.25,3357.09,3352.3,3354.05,156,0.0007483490108972,-0.0005575349204693,-0.0018842891429764,-0.000757293421386,-0.000810959884319,range,98.0,1.0,-1.0,-1.0,16.65,119.9961
2025-07-21 04:00:00,1516,3354.17,3356.55,3351.08,3351.36,160,0.000802659218944,0.0015516088990736,-0.0007519335433973,-0.0010980616824215,0.0008683042108277,upward,98.0,1.0,-1.0,-1.0,16.65,119.9961
2025-07-21 05:00:00,1517,3351.31,3358.11,3350.61,3357.76,157,-0.0019060325931573,-0.0011049032688459,-0.0016618221671591,-0.002346802630325,0.0006164824168493,upward,89.0,1.0,1.0,-1.0,16.65,119.9961
2025-07-21 06:00:00,1518,3357.99,3368.96,3357.76,3366.83,163,-0.0026939287103892,-0.0045948265876208,-0.0030503470623702,-0.0050314390687976,-0.003234496544227,range,,,,,16.65,119.9961
2025-07-21 07:00:00,1519,3366.78,3370.27,3365.81,3368.11,157,-0.0003800350938657,-0.0030729400168046,-0.0041744479841809,-0.0060508712601429,-0.0039814614130774,range,99.0,1.0,-1.0,-1.0,16.65,119.9961
2025-07-21 08:00:00,1520,3367.66,3370.19,3364.12,3365.24,159,0.0008528366476092,0.0004724774458879,-0.0041245200936633,-0.0048733522720517,-0.0034678061594417,upward,99.0,1.0,-1.0,-1.0,16.65,119.9961
2025-07-21 09:00:00,1521,3363.09,3366.49,3363.09,3365.8,156,-0.0001663794640205,0.0006863152890843,-0.0023887337334362,-0.0040465862499258,-0.0036306375898746,upward,95.0,1.0,-1.0,-1.0,16.65,119.9961
2025-07-21 10:00:00,1522,3365.85,3366.26,3362.5,3365.88,157,-2.3767929932083653e-05,-0.0001901434394572,0.0002822441679442,-0.0027689638370946,-0.0042039526067477,upward,95.0,1.0,-1.0,-1.0,16.65,119.9961
2025-07-21 11:00:00,1523,3365.74,3368.0,3362.83,3365.78,158,2.971079512037456e-05,5.942159024163729e-06,0.0006922615263029,-0.003485076267611,-0.0042397304636666,upward,,,,,16.65,119.9961
2025-07-21 12:00:00,1524,3365.47,3375.39,3365.47,3375.38,157,-0.0028441242171252,-0.0028144979231967,-0.0030041062043385,-0.0071162358015985,-0.0082064834181633,upward,84.0,1.0,1.0,-1.0,16.65,119.9961
2025-07-21 13:00:00,1525,3375.59,3388.24,3374.54,3387.06,152,-0.0034484183923519,-0.0062827348792167,-0.0062768300532024,-0.0086505701109516,-0.0109770715605864,range,93.0,1.0,-1.0,-1.0,16.65,119.9961
2025-07-21 14:00:00,1526,3384.93,3394.76,3383.96,3388.38,152,-0.000389566695589,-0.003836641698983,-0.0066403414020859,-0.0063599714317756,-0.0113594106918351,upward,95.0,1.0,-1.0,-1.0,16.65,119.9961
2025-07-21 15:00:00,1527,3388.32,3401.09,3386.69,3400.6,150,-0.0035934835029112,-0.0039816502970063,-0.0102393695230252,-0.0095541963182966,-0.0155472563665235,range,88.0,1.0,1.0,-1.0,16.65,119.9961
2025-07-21 16:00:00,1528,3400.06,3400.61,3396.17,3397.95,155,0.0007798819876689,-0.002816404008299,-0.0066422401742226,-0.009626392383643,-0.0144528318545004,range,96.0,1.0,-1.0,-1.0,16.65,119.9961
2025-07-21 17:00:00,1529,3397.97,3398.74,3392.7,3395.25,158,0.0007952286282306,0.0015757308003827,-0.0024121935056329,-0.008673882630145,-0.0126853692658862,range,,,,,16.65,119.9961
2025-07-21 18:00:00,1530,3395.55,3395.58,3391.63,3393.23,155,0.000595303000386,0.0013910050306049,-0.0014293166098378,-0.0080601668616627,-0.0108068123881964,range,89.0,1.0,1.0,-1.0,16.65,119.9961
2025-07-21 19:00:00,1531,3393.11,3395.56,3392.0,3395.38,160,-0.0006332133663978,-3.828731982868927e-05,0.0015373831500449,-0.0087177282071519,-0.0121724225270808,range,91.0,1.0,1.0,-1.0,16.65,119.9961
2025-07-21 20:00:00,1532,3393.6,3399.55,3393.6,3398.41,161,-0.0008915934216294,-0.0015242422191553,-0.000135357417145,-0.0067766985148937,-0.0138447097319039,range,91.0,1.0,1.0,-1.0,16.65,119.9961
2025-07-21 21:00:00,1533,3398.59,3398.95,3395.3,3396.91,161,0.0004415777868709,-0.0004504093426083,-0.0004886794174705,-0.0028996941337862,-0.0115251802373332,range,,,,,16.65,119.9961
2025-07-21 22:00:00,1534,3396.91,3397.42,3396.91,3397.42,2,-0.0001501139099669,0.0002913975899359,-0.0012332887897287,-0.0026608426394145,-0.0090038911880191,range,92.0,1.0,1.0,1.0,16.65,119.9961
2025-07-21 23:00:00,1535,3398.41,3400.59,3397.01,3398.94,159,-0.0004471982441585,-0.0005972450234486,-0.0010473853613185,0.0004883875561203,-0.0090704749127669,range,95.0,1.0,1.0,1.0,16.65,119.9961
2025-07-22 00:00:00,1536,3399.23,3402.31,3392.1,3396.42,162,0.0007419577084106,0.0002944276620677,0.0005859110475145,0.0004504743229634,-0.0091802545032712,range,95.0,1.0,1.0,1.0,16.5,119.681
2025-07-22 01:00:00,1537,3396.32,3397.32,3390.1,3393.78,161,0.000777893676078,0.0015204285486978,0.0009222754568651,0.0004331453423616,-0.0082444943396449,range,99.0,1.0,1.0,1.0,16.5,119.681
2025-07-22 02:00:00,1538,3394.46,3395.53,3385.1,3386.06,156,0.0022799359727825,0.0030596031966356,0.0033549316905194,0.0021175053011464,-0.0059597290065739,range,,,,,16.5,119.681
2025-07-22 03:00:00,1539,3386.11,3391.7,3385.35,3391.27,158,-0.0015362976112194,0.0007401357013745,0.0022616895735225,0.0012119353516528,-0.0075163581784993,range,,,,,16.5,119.681
2025-07-22 04:00:00,1540,3391.04,3393.31,3388.8,3392.3,158,-0.0003036288064145,-0.001839459953424,0.0012145152256581,0.0018011378710607,-0.0049877664121688,range,,,,,16.5,119.681
2025-07-22 05:00:00,1541,3391.96,3391.97,3387.0,3391.0,160,0.0003833677381304,7.962253022708587e-05,0.0008198171630788,0.0017428487171924,-0.001161899144795,range,,,,,16.5,119.681
2025-07-22 06:00:00,1542,3391.29,3391.53,3385.01,3385.36,156,0.0016659971169978,0.0020500035446746,0.000206772691826,0.0035623980906018,0.0008920764704491,range,,,,,16.5,119.681
2025-07-22 07:00:00,1543,3385.14,3387.49,3383.0,3384.65,161,0.0002097705818917,0.0018761171760743,0.0019558890874979,0.0042220022749768,0.0047124518044701,upward,,,,,16.5,119.681
2025-07-22 08:00:00,1544,3385.17,3387.46,3383.32,3387.46,155,-0.0008295300903922,-0.0006199335195101,0.001428799159252,0.0026450496832435,0.0030967155331722,upward,,,,,16.5,119.681
2025-07-22 09:00:00,1545,3386.39,3389.94,3386.17,3389.12,154,-0.000489802662638,-0.0013189264469832,0.0005547162685299,0.0013749881975262,0.0018087291096213,upward,,,,,16.5,119.681
2025-07-22 10:00:00,1546,3389.12,3390.41,3384.88,3386.1,156,0.0008918815156078,0.0004016420070287,-0.0002185405038244,-1.181300020669518e-05,0.0021056672868491,upward,,,,,16.5,119.681
2025-07-22 11:00:00,1547,3385.88,3388.23,3385.4,3387.12,157,-0.0003011407921774,0.0005904721415244,-0.0007292330947825,0.001225229693663,0.0024386499444957,upward,94.0,-1.0,1.0,1.0,16.5,119.681
2025-07-22 12:00:00,1548,3387.11,3391.5,3386.68,3391.5,156,-0.0012914639540027,-0.0015922158337019,-0.0011912133274362,0.0002358838272151,0.0020374465575703,upward,,,,,16.5,119.681
2025-07-22 13:00:00,1549,3391.38,3406.58,3390.6,3406.58,153,-0.0044267270987324,-0.0057124740942529,-0.0051253750095403,-0.0045735018699105,-0.0028386240745851,upward,95.0,-1.0,1.0,1.0,16.5,119.681
2025-07-22 14:00:00,1550,3406.29,3419.76,3406.29,3411.87,155,-0.001550469390686,-0.0059703329845509,-0.0075530427595423,-0.0077699326175967,-0.0042352141201158,upward,90.0,-1.0,1.0,1.0,16.5,119.681
2025-07-22 15:00:00,1551,3409.89,3427.37,3406.07,3426.56,149,-0.0042870984310795,-0.0058309208068734,-0.0115100859170713,-0.0122309254762793,-0.0080605621964885,range,89.0,1.0,1.0,1.0,16.5,119.681
2025-07-22 16:00:00,1552,3425.7,3430.27,3423.11,3426.82,154,-7.587209132675632e-05,-0.0043626452512826,-0.0103069317909899,-0.0114858673639117,-0.0088711983705009,range,86.0,1.0,1.0,1.0,16.5,119.681
2025-07-22 17:00:00,1553,3426.24,3432.63,3425.3,3431.72,160,-0.0014278554194396,-0.0015036191763896,-0.0073257724989217,-0.0124136001771706,-0.0110556805333766,range,88.0,1.0,1.0,1.0,16.5,119.681
2025-07-22 18:00:00,1554,3432.13,3433.32,3426.2,3428.5,159,0.0009391862330465,-0.0004900102085459,-0.0048505177191191,-0.0123669243109231,-0.0123785912206504,range,,,,,16.5,119.681
2025-07-22 19:00:00,1555,3429.2,3430.7,3427.7,3429.35,156,-0.0002478603817049,0.0006910930642833,-0.0008135652528904,-0.0123142869640019,-0.0111041451003834,range,,,,,16.5,119.681
2025-07-22 20:00:00,1556,3429.32,3432.29,3428.4,3431.33,160,-0.0005770357266715,-0.000824753084081,-0.0013143591551962,-0.0116077439360248,-0.0113745981878745,range,88.0,,,,16.5,119.681
2025-07-22 21:00:00,1557,3431.69,3432.46,3426.4,3431.44,161,-3.2056512717759666e-05,-0.0006090737416362,8.159839600851981e-05,-0.0072447718741985,-0.0117851397663955,range,,,,,16.5,119.681
2025-07-22 22:00:00,1558,3431.44,3431.44,3431.41,3431.41,2,8.742761721913794e-06,-2.331403125821474e-05,-0.0008480478870201,-0.0056944521348366,-0.0134201392430516,range,89.0,1.0,1.0,-1.0,16.5,119.681
2025-07-22 23:00:00,1559,3431.39,3431.44,3425.9,3427.53,165,0.0011320105148604,0.0011407631734805,0.0005309946229499,-0.0002830026287151,-0.0125104667209331,range,,,,,16.5,119.681
2025-07-23 00:00:00,1560,3428.09,3432.46,3426.0,3427.57,162,-1.1670075301117857e-05,0.0011203272289113,0.001096987078309,-0.0002188139118968,-0.011702168008239,range,89.0,,,,15.37,119.5697
2025-07-23 01:00:00,1561,3427.76,3438.6,3427.57,3428.71,159,-0.0003324865620014,-0.0003441527571593,0.0007962178195297,0.0008778811856353,-0.0115466166575768,range,86.0,-1.0,-1.0,-1.0,15.37,119.5697
2025-07-23 02:00:00,1562,3427.61,3429.86,3421.06,3421.06,155,0.0022361490298328,0.0019029189783283,0.0030253780991855,0.0021747645466609,-0.0102190549128048,range,93.0,-1.0,1.0,-1.0,15.37,119.5697
2025-07-23 03:00:00,1563,3422.6,3424.55,3418.0,3422.96,158,-0.0005550751396452,0.0016798326594527,0.0013351017832519,0.0018668053380699,-0.0104704700025709,range,93.0,1.0,1.0,-1.0,15.37,119.5697
2025-07-23 04:00:00,1564,3423.56,3428.61,3422.9,3422.96,152,0.0,-0.0005550751396452,0.0013467875756656,0.0024452520625424,-0.0091908757332834,range,92.0,1.0,1.0,-1.0,15.37,119.5697
2025-07-23 05:00:00,1565,3423.52,3424.91,3420.5,3423.31,160,-0.0001022402294854,-0.0001022402294854,0.0015774206834906,0.0023748944734773,-0.0048870829694067,range,94.0,1.0,1.0,-1.0,15.37,119.5697
2025-07-23 06:00:00,1566,3423.46,3423.46,3416.64,3420.0,156,0.00096783625731,0.0008654970760233,0.0003099415204679,0.0033362573099415,-0.0023771929824562,range,94.0,1.0,1.0,-1.0,15.37,119.5697
2025-07-23 07:00:00,1567,3420.42,3424.84,3419.74,3424.81,155,-0.0014044574735532,-0.0004379805011081,-0.0005401759513665,0.0007942046420095,0.0005109772512927,range,94.0,1.0,1.0,-1.0,15.37,119.5697
2025-07-23 08:00:00,1568,3425.2,3429.52,3420.21,3420.46,155,0.0012717587692883,-0.000134484835373,0.0007308958444185,0.0020786677815265,0.0018593990282009,range,90.0,1.0,1.0,-1.0,15.37,119.5697
2025-07-23 09:00:00,1569,3421.5,3428.63,3420.46,3428.13,157,-0.0022373713949004,-0.0009684580223037,-0.0014060143576819,0.0001691884496795,0.0010472181626717,downward,90.0,1.0,1.0,-1.0,15.37,119.5697
2025-07-23 10:00:00,1570,3428.58,3433.28,3428.13,3431.21,155,-0.0008976425226085,-0.0031330055578061,-0.0032670690514424,-0.002958140131324,-0.0007898088429446,downward,,,,,15.37,119.5697
